Name,Age,Gender,Occupation,Income,Purchased
Thomas,31.0,Female,Nurse,50625.0,Yes
Jason,36.0,Female,Engineer,65293.0,No
Paul,58.0,Male,Doctor,111183.0,No
Shane,57.0,Female,Engineer,94378.0,No
John,39.0,Male,,97457.0,No
,39.0,Female,Lawyer,119669.0,No
Kristen,58.0,Male,Lawyer,80202.0,No
Veronica,35.0,Female,Lawyer,73475.0,No
Karina,52.0,Male,Artist,42781.0,No
David,27.0,Female,Nurse,58097.0,No
Kimberly,51.0,,Engineer,79423.0,No
Lindsay,32.0,Male,Lawyer,84260.0,No
Anthony,26.0,Female,Nurse,,Yes
Heather,41.0,Male,Artist,52239.0,Yes
Steven,48.0,Female,Teacher,56927.0,No
Randy,59.0,Female,,65542.0,Yes
Kyle,33.0,Female,Lawyer,96237.0,No
Samantha,,Male,Nurse,,Yes
Brandon,29.0,Male,Nurse,79651.0,No
,58.0,Female,Engineer,93053.0,Yes
Francis,47.0,Female,Teacher,50020.0,Yes
Jamie,50.0,Male,Teacher,40537.0,Yes
Gina,35.0,Male,Artist,,No
Eric,,Female,Engineer,86963.0,Yes
Brad,60.0,Female,Engineer,82165.0,No
Jacob,,Male,Engineer,,Yes
Andrea,30.0,,Nurse,76668.0,No
Linda,26.0,Male,,74634.0,No
Jeffrey,48.0,Male,Doctor,114046.0,No
Christopher,25.0,Male,Artist,69238.0,Yes
Kyle,47.0,Female,Artist,54299.0,Yes
William,38.0,Female,Doctor,122771.0,No
Caitlin,51.0,Female,Teacher,41214.0,Yes
William,41.0,Female,Engineer,83968.0,Yes
Kevin,29.0,Male,Nurse,69721.0,Yes
Sydney,37.0,Female,,108537.0,Yes
Kevin,40.0,Male,Lawyer,,No
Matthew,36.0,Male,Teacher,38212.0,No
,55.0,Male,Engineer,75872.0,No
Jacqueline,59.0,Male,Teacher,45936.0,No
Andrew,26.0,Male,Lawyer,,No
Amy,46.0,Female,,96811.0,Yes
Robert,51.0,Male,Lawyer,,Yes
Patrick,28.0,Female,Teacher,,No
Amanda,27.0,Male,Doctor,,Yes
Gina,26.0,Female,,43299.0,Yes
William,47.0,,Nurse,55504.0,No
Angelica,34.0,Male,Doctor,148092.0,No
Amanda,39.0,Male,Engineer,68560.0,No
Jared,53.0,,,71460.0,No
Larry,47.0,Male,Teacher,59543.0,No
Cindy,58.0,Male,Artist,66915.0,No
Selena,43.0,Male,,,Yes
Rachel,49.0,Male,Doctor,149328.0,No
Tony,39.0,Male,Artist,66569.0,No
Jackson,51.0,Female,Engineer,64971.0,Yes
Amber,33.0,Female,Lawyer,116957.0,No
Jennifer,32.0,Male,Artist,43085.0,No
Michele,26.0,Female,Nurse,78000.0,No
Joseph,27.0,Male,Doctor,81676.0,Yes
Samantha,27.0,,Engineer,68555.0,No
Jessica,57.0,Female,Lawyer,116383.0,Yes
John,35.0,Female,Doctor,104183.0,No
Andrew,34.0,Female,Lawyer,113919.0,Yes
,59.0,Male,Artist,63406.0,Yes
Joseph,45.0,Female,Teacher,48798.0,No
Sabrina,60.0,Male,Doctor,,Yes
,30.0,Male,Nurse,59706.0,Yes
Allison,60.0,Female,,79488.0,Yes
Timothy,30.0,Female,,36433.0,Yes
Michael,56.0,Female,Teacher,58566.0,Yes
Anna,32.0,Female,,,Yes
Andrew,25.0,,Lawyer,115483.0,Yes
Kara,,Female,Nurse,54215.0,Yes
Jodi,37.0,Male,Teacher,54960.0,Yes
Jessica,43.0,Male,Teacher,39192.0,No
Andrea,60.0,Female,Engineer,82966.0,Yes
Amanda,42.0,Male,Nurse,63763.0,Yes
John,50.0,Male,Lawyer,115626.0,Yes
Sean,39.0,Male,Engineer,96442.0,Yes
Alice,23.0,Male,Teacher,,No
Zachary,33.0,Female,Artist,55540.0,No
Stacie,55.0,Female,Teacher,41896.0,Yes
Charles,22.0,Male,,141157.0,No
Gregory,33.0,Female,Artist,55852.0,No
,51.0,,Artist,67578.0,Yes
Steven,32.0,Female,Teacher,55911.0,No
Debra,48.0,Male,Artist,58959.0,Yes
William,42.0,Male,Nurse,59661.0,Yes
Henry,25.0,,Nurse,76927.0,No
Jared,44.0,,Artist,62250.0,No
,36.0,Male,Engineer,71759.0,Yes
Nancy,49.0,Female,Teacher,48385.0,Yes
,33.0,,Artist,58068.0,No
Julie,45.0,Female,Engineer,64168.0,Yes
Kimberly,58.0,Male,Engineer,84092.0,Yes
Richard,26.0,,Artist,58394.0,No
,36.0,Female,Doctor,137633.0,Yes
,52.0,Male,Engineer,,No
Gary,55.0,Female,Lawyer,114212.0,No
Joe,57.0,Female,Lawyer,112826.0,No
Chloe,,Female,,76940.0,No
Savannah,57.0,,Nurse,61342.0,Yes
Jessica,44.0,Male,Artist,61920.0,No
Taylor,56.0,Female,Engineer,96015.0,Yes
Douglas,38.0,Female,Engineer,,No
Debra,,,Doctor,90660.0,Yes
Kristine,39.0,Male,Lawyer,108762.0,No
Alexandra,56.0,Female,Teacher,49100.0,No
Tammy,50.0,Male,,94243.0,Yes
Michael,25.0,Male,Nurse,74570.0,No
Rachel,52.0,Male,Nurse,68269.0,Yes
Julia,59.0,Female,,59810.0,No
Eric,33.0,Male,Doctor,113353.0,Yes
Steven,24.0,Female,Engineer,78597.0,No
Richard,56.0,Male,Doctor,145273.0,No
Tammie,36.0,Female,Artist,55007.0,No
Jonathan,47.0,Female,Lawyer,80838.0,No
Lindsay,23.0,Female,Doctor,122988.0,Yes
Jill,47.0,Male,Teacher,56082.0,Yes
Juan,24.0,Male,Lawyer,117074.0,Yes
Courtney,39.0,,Artist,44436.0,Yes
Nicole,45.0,Female,Teacher,40687.0,Yes
David,46.0,Female,Engineer,86817.0,No
Pamela,35.0,Male,Artist,49654.0,Yes
Deborah,37.0,Female,Artist,55967.0,Yes
Robert,,Female,Artist,45615.0,No
Donald,22.0,,Teacher,35441.0,Yes
,37.0,Female,Doctor,146480.0,No
Amy,,Female,Nurse,74991.0,No
Amanda,55.0,Male,Artist,55249.0,No
Michelle,28.0,Female,Artist,52660.0,No
Judy,54.0,Female,Nurse,69722.0,Yes
Deborah,52.0,Female,Engineer,97853.0,No
William,42.0,Female,Lawyer,78629.0,Yes
Joyce,25.0,Male,,90561.0,No
Chelsey,,Male,Doctor,113748.0,No
Joshua,45.0,Female,Nurse,56501.0,No
Jean,48.0,,Engineer,69252.0,No
James,35.0,Female,Artist,50446.0,Yes
,48.0,Female,Teacher,49183.0,No
Megan,47.0,Female,Nurse,73084.0,Yes
Lauren,42.0,,Doctor,123338.0,Yes
Tony,40.0,Female,Doctor,120125.0,No
Laura,44.0,Female,,101363.0,No
Denise,44.0,Female,Teacher,41868.0,No
Katherine,24.0,Female,Nurse,62211.0,No
Marcus,,Male,Nurse,58028.0,No
Tricia,29.0,Male,Engineer,,No
Janice,,Female,Nurse,60432.0,No
Antonio,24.0,Male,Nurse,65552.0,No
,26.0,Female,Teacher,47225.0,Yes
Denise,55.0,,Doctor,,Yes
Jeff,35.0,Female,Nurse,51259.0,Yes
,38.0,Female,Teacher,52224.0,Yes
Amanda,,Female,Doctor,92383.0,No
Scott,29.0,,,61912.0,No
Jennifer,50.0,Male,Lawyer,92803.0,Yes
Zachary,40.0,,Lawyer,90734.0,Yes
John,35.0,Male,Nurse,,No
Angela,,Female,Doctor,103204.0,No
Amber,57.0,Male,Lawyer,74254.0,Yes
Michael,33.0,,Engineer,90349.0,Yes
Jennifer,55.0,Female,Nurse,75247.0,Yes
Richard,22.0,Male,Teacher,46562.0,Yes
Tony,36.0,Female,Doctor,115553.0,No
Jessica,36.0,Male,Nurse,69093.0,Yes
,52.0,Female,Lawyer,84498.0,No
Michael,35.0,Female,Doctor,110307.0,No
John,55.0,Female,Teacher,40209.0,No
Gordon,25.0,Male,Nurse,68173.0,Yes
Samuel,51.0,Female,Engineer,72016.0,No
Christopher,,Male,Engineer,,Yes
Candace,53.0,Male,Artist,59567.0,No
Emily,23.0,Female,Lawyer,,Yes
Vanessa,49.0,Male,Teacher,41052.0,No
Benjamin,60.0,Female,Engineer,85966.0,Yes
Kristen,38.0,Male,Teacher,56276.0,No
Caleb,57.0,Male,Lawyer,110875.0,No
Laura,39.0,Female,Teacher,37543.0,Yes
Denise,42.0,,Lawyer,87357.0,Yes
Micheal,46.0,Female,Lawyer,91565.0,Yes
Cindy,,Female,Doctor,99581.0,Yes
Shawn,,Male,Lawyer,80677.0,Yes
April,34.0,Female,Doctor,114555.0,No
Ryan,,Female,Nurse,76231.0,No
Becky,22.0,Male,Doctor,108464.0,No
Kimberly,38.0,,Nurse,52815.0,Yes
Lisa,31.0,Male,Lawyer,78723.0,No
Kimberly,40.0,Female,Lawyer,115495.0,Yes
Isaac,45.0,Male,Nurse,54198.0,Yes
Andre,57.0,Male,Doctor,113059.0,No
Jamie,34.0,Female,Engineer,,No
Christopher,49.0,Male,Teacher,,Yes
Susan,59.0,Female,Lawyer,83971.0,Yes
Dawn,53.0,,Lawyer,,No
Matthew,44.0,Female,Lawyer,96523.0,Yes
James,28.0,Male,Teacher,50748.0,Yes
Susan,44.0,Male,Engineer,60136.0,Yes
Stephanie,59.0,Male,Nurse,62424.0,No
Cynthia,56.0,Male,Nurse,68051.0,Yes
Juan,38.0,Male,Doctor,102963.0,No
Gina,50.0,Male,,51493.0,Yes
Zachary,27.0,Female,Teacher,43035.0,No
James,33.0,Female,Lawyer,118676.0,No
Brian,29.0,Female,Lawyer,104399.0,No
Brian,36.0,Female,,,No
Kayla,,Female,Teacher,49762.0,Yes
,38.0,Male,Nurse,59167.0,Yes
Ricky,35.0,Male,Lawyer,91451.0,Yes
Brandon,31.0,Male,Nurse,74292.0,Yes
Kimberly,56.0,Female,Engineer,,No
Richard,51.0,Male,,61563.0,Yes
Blake,36.0,Female,Doctor,127281.0,Yes
Sherry,53.0,Female,Lawyer,102726.0,Yes
Vanessa,48.0,Male,,82433.0,Yes
Brett,38.0,Male,Engineer,97262.0,Yes
Jessica,25.0,Female,Artist,61797.0,Yes
,49.0,Female,Teacher,40713.0,No
Joel,55.0,Male,Nurse,71117.0,No
Jason,35.0,Male,Doctor,143730.0,Yes
Jason,35.0,Female,Artist,,No
Mario,39.0,Female,Doctor,107245.0,No
Heather,25.0,Female,,93752.0,Yes
James,38.0,Female,Lawyer,96259.0,No
Carla,32.0,,Doctor,99867.0,Yes
Tammy,50.0,Male,Lawyer,86653.0,Yes
Shawn,42.0,Male,Teacher,36515.0,Yes
Michael,60.0,Male,,91997.0,No
Michael,43.0,Male,,56631.0,No
Lori,38.0,Male,,105681.0,Yes
Gary,57.0,,Engineer,72420.0,No
Linda,57.0,Male,Artist,49373.0,No
Mary,46.0,Female,Lawyer,101894.0,Yes
,36.0,Female,Engineer,96345.0,Yes
Gregory,55.0,Male,Artist,59837.0,Yes
Jill,42.0,Female,Nurse,63642.0,No
,39.0,Male,Lawyer,107582.0,Yes
Austin,60.0,Female,Nurse,65549.0,No
Andrea,29.0,Male,Artist,43083.0,No
Alan,50.0,Male,Doctor,138155.0,No
Joseph,27.0,Female,Teacher,43417.0,No
Courtney,36.0,Male,,78379.0,No
Mackenzie,46.0,Female,Engineer,98167.0,No
Natalie,31.0,Female,Lawyer,78443.0,No
Jade,28.0,,Nurse,77824.0,Yes
Megan,59.0,Female,Engineer,94408.0,Yes
Andrew,,Female,Engineer,79966.0,Yes
Andrew,54.0,Female,Engineer,89398.0,Yes
Alexandria,22.0,Female,Teacher,41345.0,No
James,29.0,Male,,141144.0,No
Jeffrey,52.0,Female,Doctor,,No
Mark,56.0,Male,Nurse,79622.0,Yes
William,,Female,Doctor,129796.0,Yes
,50.0,Female,Engineer,68769.0,Yes
Sheila,53.0,Female,Artist,43388.0,Yes
Roy,,Male,Doctor,90343.0,Yes
Paul,,Male,Engineer,86390.0,Yes
Jennifer,59.0,Male,Artist,45012.0,No
Gregory,,Female,Lawyer,114835.0,Yes
John,43.0,Female,Lawyer,102737.0,No
Janet,35.0,,Teacher,54144.0,Yes
,39.0,Female,Lawyer,106891.0,No
Daniel,29.0,Female,Engineer,84499.0,Yes
Helen,46.0,Male,Engineer,97971.0,No
Troy,39.0,Male,Artist,60852.0,Yes
,24.0,Female,Doctor,102988.0,Yes
Jacob,38.0,Male,Nurse,79490.0,Yes
Jackie,33.0,Male,Teacher,37615.0,No
Donna,41.0,Female,Teacher,46268.0,Yes
Allen,24.0,Female,Doctor,118732.0,No
Barry,,Male,Nurse,57502.0,No
Sarah,47.0,Female,Artist,,Yes
,50.0,Male,Artist,,No
Ralph,25.0,Female,Nurse,51497.0,Yes
Jean,35.0,Male,,106454.0,No
Alison,56.0,Male,Artist,50790.0,Yes
Lauren,30.0,Female,Nurse,74835.0,Yes
Melissa,42.0,Female,Doctor,87767.0,No
Kelly,23.0,,Engineer,76000.0,Yes
Jonathan,49.0,Male,Doctor,140238.0,Yes
Cynthia,33.0,Female,Nurse,54732.0,No
Cassie,28.0,Female,Artist,60857.0,No
Jennifer,45.0,Female,Artist,,No
April,32.0,Male,Nurse,63514.0,No
Whitney,49.0,Female,Nurse,,No
Evan,35.0,Female,Teacher,49450.0,No
Madeline,54.0,,,94803.0,No
Dennis,29.0,,Engineer,80570.0,No
William,37.0,Male,Nurse,66749.0,Yes
Kelly,36.0,Female,,64330.0,No
Kevin,48.0,Male,Doctor,148603.0,No
Lisa,,Female,Nurse,66726.0,Yes
Mark,36.0,Female,Doctor,87095.0,Yes
Yolanda,40.0,Female,Doctor,144071.0,No
Sheri,28.0,Female,Doctor,106732.0,Yes
Timothy,53.0,Male,Artist,51312.0,No
Julie,35.0,Male,Engineer,71764.0,No
Jennifer,60.0,Female,Nurse,78938.0,Yes
Danielle,33.0,,Artist,46393.0,Yes
Janice,29.0,Female,Nurse,60784.0,Yes
Kevin,27.0,Male,Artist,65096.0,No
Barbara,59.0,Male,Nurse,75635.0,Yes
,54.0,Female,Engineer,89743.0,No
Ronnie,25.0,Male,Teacher,45507.0,Yes
Scott,24.0,Female,Teacher,37596.0,Yes
Lisa,,Female,Teacher,39430.0,No
,28.0,Male,,40677.0,Yes
Virginia,29.0,,Nurse,79100.0,No
Calvin,58.0,Male,Artist,50244.0,No
,27.0,Female,Nurse,55169.0,Yes
Julie,60.0,Female,,59387.0,No
Lindsey,56.0,Male,Artist,66332.0,Yes
Andrea,59.0,Female,Teacher,46738.0,Yes
Cynthia,50.0,Female,Doctor,,No
Stephanie,24.0,Female,,88755.0,No
Daniel,28.0,Male,Engineer,74315.0,No
Shelly,,Male,Doctor,129849.0,Yes
Dylan,58.0,Female,Teacher,54278.0,Yes
Michael,,Female,Nurse,55635.0,Yes
Heidi,36.0,Male,Artist,40357.0,No
Lisa,33.0,,Lawyer,102561.0,No
Ashley,44.0,,,50316.0,Yes
,58.0,Male,,59986.0,Yes
Erin,35.0,Female,Artist,69025.0,No
Kimberly,30.0,Male,Artist,66029.0,No
Samantha,30.0,Male,Engineer,83494.0,Yes
Robert,23.0,Female,Lawyer,80622.0,No
Terri,49.0,Female,Doctor,90694.0,No
Christopher,51.0,Female,Teacher,,Yes
Janice,46.0,Female,Artist,54348.0,No
Jordan,52.0,,Lawyer,87749.0,Yes
Kathryn,32.0,Male,Nurse,65324.0,Yes
Anthony,22.0,Female,Nurse,71781.0,No
Shannon,30.0,Female,Lawyer,93790.0,No
Maureen,57.0,Male,Engineer,78862.0,No
Chase,,Male,Nurse,66099.0,No
John,39.0,Female,Artist,46065.0,Yes
Michelle,48.0,Male,Artist,,Yes
Alexander,28.0,Female,Doctor,126098.0,Yes
Richard,52.0,Female,Engineer,88869.0,Yes
Chelsea,50.0,Male,Engineer,,No
Rebecca,59.0,,Teacher,43652.0,Yes
Samantha,22.0,Male,Lawyer,112313.0,Yes
John,55.0,Male,Doctor,130098.0,No
Rebekah,40.0,Female,,,Yes
Donna,48.0,Male,Engineer,69933.0,Yes
Christopher,48.0,Male,Doctor,112225.0,Yes
Debra,30.0,,Nurse,74265.0,Yes
Tara,22.0,Female,Nurse,60616.0,Yes
Diane,50.0,Male,Doctor,112387.0,Yes
Michael,34.0,Male,Nurse,73282.0,Yes
Mark,42.0,Male,Nurse,79155.0,No
,,Female,Nurse,76565.0,No
Brian,34.0,Female,Artist,41534.0,Yes
,33.0,Male,Nurse,71998.0,Yes
David,,Male,Artist,43510.0,Yes
Courtney,46.0,Female,Doctor,147585.0,Yes
David,37.0,Male,Artist,56090.0,Yes
Christopher,41.0,Female,Nurse,59426.0,Yes
Raven,,Female,Artist,48551.0,Yes
Paul,49.0,Male,Engineer,,No
,44.0,Female,Doctor,138216.0,Yes
Brian,47.0,Male,Engineer,87905.0,No
,41.0,Male,Nurse,76767.0,Yes
David,46.0,Male,Engineer,99810.0,No
Shelly,42.0,Male,Artist,45552.0,No
Sean,40.0,Female,Teacher,41585.0,Yes
Jose,58.0,Female,Nurse,52491.0,Yes
Dana,37.0,Male,Doctor,114789.0,No
Ryan,43.0,Female,Nurse,72273.0,Yes
Toni,54.0,,Engineer,72040.0,Yes
,42.0,Female,Nurse,67229.0,Yes
,43.0,Male,,106656.0,No
Anthony,32.0,Female,Engineer,90151.0,Yes
Jodi,30.0,Male,Artist,47176.0,No
Shelly,31.0,Male,Engineer,81084.0,Yes
Nathan,26.0,Female,Engineer,71250.0,No
Patrick,32.0,Male,Teacher,41252.0,No
Christine,60.0,Female,,86944.0,Yes
Richard,,,Nurse,73218.0,No
Laurie,52.0,,Teacher,39726.0,Yes
Tina,36.0,Male,Teacher,40798.0,No
Hunter,52.0,Male,Engineer,,No
William,34.0,Male,Lawyer,75149.0,Yes
Brittany,42.0,Male,Engineer,,No
Brian,39.0,Female,,53867.0,No
Shari,,,Doctor,119793.0,Yes
Monica,42.0,Male,Artist,42179.0,No
Robert,,Female,Nurse,,Yes
Candace,54.0,Male,Nurse,60570.0,Yes
Robert,39.0,,Artist,68642.0,No
Michael,,Male,Lawyer,86329.0,No
Benjamin,33.0,Female,Nurse,62997.0,No
Christy,36.0,Female,Teacher,41349.0,Yes
Kristina,44.0,Female,Nurse,79210.0,Yes
Andrew,44.0,Male,Teacher,53709.0,Yes
Carrie,,Male,Nurse,72865.0,No
David,22.0,Male,Engineer,87795.0,Yes
Robert,49.0,Female,Doctor,136603.0,Yes
,51.0,Female,Teacher,,Yes
Tammy,58.0,Female,,79854.0,Yes
Matthew,60.0,Female,Doctor,112848.0,Yes
Shane,46.0,Female,Lawyer,103463.0,No
Candace,46.0,Male,Doctor,147356.0,Yes
Linda,27.0,Male,Lawyer,116240.0,No
Sarah,58.0,Male,Artist,66111.0,Yes
Dillon,,Male,Artist,56011.0,Yes
Garrett,51.0,Female,Lawyer,101077.0,No
Pamela,45.0,Female,,72790.0,No
Anne,45.0,Female,Engineer,89394.0,No
,37.0,Male,Engineer,83569.0,No
Olivia,31.0,Female,Doctor,98061.0,No
Nicholas,34.0,Male,Doctor,,No
Amy,,Male,Doctor,134895.0,Yes
Steve,26.0,Male,Teacher,54521.0,Yes
Rebecca,31.0,Male,Nurse,74254.0,Yes
Dawn,27.0,,Artist,66522.0,No
Maria,35.0,,Doctor,132475.0,No
Anna,26.0,Male,Nurse,64355.0,Yes
Karen,52.0,,Teacher,54449.0,No
Joseph,60.0,Female,Artist,43678.0,Yes
Henry,31.0,Female,Nurse,52625.0,Yes
Debbie,54.0,Male,Engineer,78322.0,No
Patrick,,Male,Engineer,60200.0,No
Jerry,27.0,,Teacher,57228.0,Yes
Joseph,58.0,Female,Doctor,127855.0,Yes
Mallory,32.0,,Artist,66342.0,Yes
Tina,45.0,Female,Doctor,136394.0,No
Michael,,,Doctor,134236.0,No
Laura,35.0,Male,Engineer,71296.0,Yes
Travis,53.0,,Teacher,39766.0,No
Harold,56.0,Male,Doctor,116613.0,No
Charles,57.0,Male,,60353.0,No
,51.0,Female,Doctor,100985.0,No
Sandra,59.0,Male,Artist,47055.0,No
April,37.0,Male,Doctor,108447.0,No
Susan,57.0,Male,Engineer,69549.0,No
Nicholas,47.0,Female,Nurse,52505.0,Yes
,29.0,Female,Teacher,37779.0,Yes
Micheal,53.0,Female,Doctor,131794.0,No
Tara,,Male,Teacher,42764.0,Yes
Tyler,,Male,Engineer,76440.0,Yes
Kevin,,Female,Nurse,70895.0,Yes
Matthew,47.0,Female,Nurse,79083.0,Yes
,,Male,Artist,63583.0,No
Melissa,,Male,Artist,41597.0,Yes
Linda,46.0,,Lawyer,111595.0,No
Jamie,41.0,Female,,105384.0,Yes
Holly,46.0,Male,Engineer,80508.0,No
Shawn,50.0,Male,Doctor,108747.0,Yes
Todd,28.0,Female,Artist,53112.0,No
,60.0,Male,Engineer,79548.0,No
Donna,51.0,,Teacher,39706.0,Yes
Jennifer,55.0,Male,Lawyer,77002.0,No
Kyle,48.0,Male,Engineer,80761.0,No
Bianca,34.0,Male,Artist,42221.0,Yes
Michelle,53.0,Female,Teacher,40611.0,No
Mitchell,41.0,Female,Artist,46567.0,No
Anna,50.0,Female,Teacher,37629.0,Yes
Cynthia,52.0,Male,Nurse,,No
Amanda,50.0,,Artist,52308.0,Yes
Daniel,36.0,Male,Doctor,123415.0,Yes
Gabriela,41.0,Male,Lawyer,110566.0,Yes
Marisa,,Female,Teacher,43532.0,Yes
,48.0,Female,Artist,58795.0,No
Troy,60.0,Male,Artist,40621.0,No
,30.0,Female,Nurse,72598.0,Yes
Chad,56.0,Male,Lawyer,92415.0,No
Mark,60.0,Male,Teacher,52909.0,No
,49.0,Female,Artist,59044.0,Yes
Peggy,38.0,,Nurse,,No
,38.0,Male,Artist,51719.0,No
Steve,31.0,Female,,,No
Sarah,53.0,Male,Engineer,61828.0,No
Andrew,56.0,Female,Lawyer,92082.0,No
,47.0,Female,,79056.0,Yes
Jeffrey,52.0,Male,Nurse,66468.0,No
Timothy,33.0,Male,Nurse,53942.0,No
,39.0,Female,Doctor,141003.0,No
Brian,42.0,Male,Engineer,75720.0,No
Michael,43.0,Male,Teacher,59459.0,No
Amy,53.0,Female,Engineer,78820.0,No
Diane,54.0,Female,Lawyer,113788.0,No
Timothy,59.0,Male,Engineer,80215.0,No
Tiffany,40.0,Female,Artist,47994.0,Yes
Tammy,33.0,Female,Doctor,94217.0,No
Katelyn,50.0,Female,Engineer,92290.0,No
Jennifer,,Male,Teacher,54046.0,No
Victor,50.0,Female,,59012.0,Yes
,,Male,Engineer,66602.0,No
,60.0,Female,Doctor,101096.0,Yes
Christine,59.0,Male,Artist,64594.0,Yes
,54.0,,Doctor,101901.0,No
,25.0,Male,Lawyer,111986.0,No
,,,Teacher,39079.0,No
Felicia,55.0,Male,Engineer,64051.0,No
Elizabeth,,Male,Nurse,76592.0,No
Joel,47.0,Male,Engineer,83204.0,No
Kevin,42.0,Female,Artist,43500.0,No
Terri,32.0,Male,Lawyer,72247.0,No
David,58.0,Female,Nurse,76803.0,No
Charles,27.0,,Engineer,65094.0,Yes
,54.0,Female,Lawyer,83554.0,No
Annette,32.0,Female,,59108.0,Yes
Erik,45.0,Female,Doctor,90574.0,No
Kristin,34.0,Male,Doctor,128000.0,Yes
Christopher,35.0,Female,Lawyer,87887.0,No
Michael,60.0,Male,Engineer,,No
Michael,,Male,Artist,67573.0,Yes
James,57.0,Male,Nurse,67080.0,No
Madison,30.0,Female,Lawyer,75163.0,Yes
Sydney,30.0,Male,Doctor,83832.0,Yes
Andres,55.0,Male,Lawyer,89199.0,Yes
Jessica,58.0,Male,Teacher,37041.0,No
Vicki,,Male,Nurse,,No
Mary,35.0,Female,Teacher,39829.0,Yes
Kimberly,35.0,Female,Teacher,39671.0,Yes
Katie,53.0,Male,Lawyer,104052.0,No
Bradley,30.0,,Engineer,78227.0,Yes
Donald,27.0,Male,Doctor,142015.0,No
Joshua,24.0,Male,Nurse,53187.0,Yes
Tyler,,Male,Teacher,,No
Kenneth,26.0,Male,Doctor,102115.0,No
Gregory,,Male,Nurse,52387.0,Yes
Connor,59.0,Female,Lawyer,86762.0,No
Amber,50.0,Female,Lawyer,108386.0,No
Gregory,28.0,,Lawyer,118877.0,No
Patrick,28.0,Female,Doctor,108516.0,No
Christopher,40.0,Male,Teacher,46763.0,No
Kim,45.0,,Engineer,73715.0,No
Matthew,45.0,,Artist,46536.0,No
Mikayla,58.0,Male,,85043.0,Yes
Tonya,60.0,Male,Doctor,106886.0,Yes
Patricia,42.0,Male,Nurse,57019.0,Yes
David,35.0,Male,,101183.0,Yes
Joshua,52.0,Male,Lawyer,102520.0,Yes
Mark,38.0,Female,Engineer,80181.0,No
,24.0,Female,Doctor,98829.0,No
Andrew,31.0,Female,Nurse,74634.0,Yes
Michael,26.0,Male,Doctor,144269.0,Yes
Patrick,55.0,Male,Engineer,89024.0,No
Danny,55.0,Female,Lawyer,,No
Joshua,33.0,Male,Artist,,Yes
,42.0,,,67610.0,No
David,25.0,Female,Artist,68337.0,Yes
Michael,46.0,Male,Teacher,58912.0,Yes
Jose,48.0,Male,Teacher,35229.0,Yes
Robert,51.0,Female,Nurse,73559.0,No
Eric,48.0,Male,Artist,53543.0,Yes
Michelle,28.0,Male,Nurse,,Yes
Keith,25.0,Female,Artist,60544.0,No
Amber,24.0,Male,Artist,54867.0,Yes
Pamela,25.0,Female,Engineer,60352.0,Yes
Timothy,59.0,Female,Doctor,102804.0,No
Mary,37.0,Male,Artist,44000.0,No
Dylan,38.0,Male,Doctor,123217.0,No
Heather,23.0,Female,Nurse,60322.0,No
,24.0,Male,Doctor,80352.0,No
Daniel,37.0,Male,Doctor,80243.0,Yes
,25.0,Male,,74115.0,No
Hannah,28.0,Male,Nurse,57239.0,No
,50.0,Female,Nurse,62074.0,Yes
James,27.0,Female,Engineer,94361.0,Yes
Frances,34.0,Male,Lawyer,79589.0,No
Michele,49.0,Female,Teacher,39703.0,No
Tanner,29.0,Female,Engineer,87025.0,Yes
Sarah,47.0,Female,Engineer,71145.0,Yes
Lisa,33.0,Female,Teacher,45691.0,No
,57.0,Male,Doctor,112548.0,No
,58.0,Male,Engineer,63866.0,No
Lisa,34.0,Female,Artist,57678.0,No
Matthew,40.0,Male,Teacher,44232.0,Yes
Rebecca,58.0,Male,Lawyer,77110.0,No
Mary,51.0,Male,Lawyer,,Yes
Laura,46.0,Female,Teacher,54305.0,No
Robert,50.0,Male,Nurse,57285.0,No
Christine,45.0,Male,Nurse,74068.0,Yes
,57.0,Male,Teacher,55171.0,Yes
Judy,22.0,Female,Teacher,42777.0,Yes
Rebecca,47.0,Male,Artist,61362.0,Yes
Jennifer,48.0,Female,Doctor,121322.0,No
Kathleen,36.0,Male,Artist,67633.0,No
,26.0,Male,Lawyer,77818.0,No
Makayla,33.0,Female,Doctor,130366.0,Yes
Jesse,42.0,Female,Lawyer,70667.0,Yes
Courtney,25.0,Male,Lawyer,107119.0,Yes
Christine,34.0,Male,Engineer,95562.0,Yes
Calvin,35.0,Female,Engineer,85359.0,Yes
Robert,48.0,Male,Doctor,148626.0,Yes
Charles,,Female,Teacher,55995.0,Yes
James,60.0,Male,Teacher,48198.0,No
James,37.0,Female,Engineer,61072.0,Yes
David,37.0,Female,Lawyer,98611.0,Yes
Sabrina,33.0,Male,Doctor,82574.0,Yes
Diane,23.0,Female,Teacher,,Yes
Jose,47.0,Male,Lawyer,70640.0,No
Curtis,25.0,Female,Artist,53195.0,Yes
Anna,45.0,Female,Nurse,74626.0,Yes
,56.0,Male,Teacher,46596.0,Yes
Ashley,29.0,Female,Nurse,69062.0,No
Eric,40.0,Male,Teacher,46840.0,No
Carla,36.0,Female,Lawyer,,No
Deanna,48.0,Female,Artist,,No
Timothy,39.0,Female,Engineer,72603.0,No
Joyce,30.0,Female,Engineer,84351.0,Yes
Hannah,28.0,Female,Artist,49389.0,No
Eric,37.0,Female,Engineer,62488.0,Yes
Linda,,Male,Lawyer,106165.0,Yes
